x;y;z;E;n;objname;pgc;al2000;de2000;r
-14;21;8;1;1;PGC1575319;1575319;8,1677824;18,9431947;620668,151134577
-24;14;9;1;1;PGC1576125;1576125;9,9559221;18,9661895;689933,035890195
-25;30;13;1;0;PGC1576499;1576499;8,6462729;18,9782575;955747,240657264
-39;8;13;1;1;PGC1576752;1576752;11,1749358;18,9859991;961800,179669558
-23;26;12;1;0;PGC1576914;1576914;8,8121262;18,9904377;844883,994630671
-14;21;8;1;1;PGC1577144;1577144;8,2418692;18,9968778;607155,65701056
-27;31;14;1;0;PGC1577557;1577557;8,7372726;19,0096085;999174,315138909
-19;22;10;1;1;PGC1577729;1577729;8,6897938;19,0154703;705457,572466899
-20;30;12;1;1;PGC1577985;1577985;8,2488432;19,0227653;883783,155674786
-30;26;13;1;0;PGC1578195;1578195;9,2772542;19,0290556;965800,534698592
-26;13;10;1;0;PGC1578964;1578964;10,1975117;19,0523558;707462,714319177
-33;23;14;1;1;PGC1579379;1579379;9,6513215;19,0650825;975459,860825778
-23;26;12;1;0;PGC1579626;1579626;8,8164168;19,0726992;844815,785765312
-28;3;9;1;0;PGC1580264;1580264;11,5404415;19,0919545;684349,960327521
-19;22;10;1;1;PGC1580896;1580896;8,6999935;19,1118503;709150,429199066
-26;0;9;1;1;PGC1580915;1580915;11,9770843;19,1128543;624510,668012265
-19;25;11;1;0;PGC1580865;1580865;8,4928931;19,1109633;771015,39854441
-34;3;12;1;1;PGC1581075;1581075;11,6556952;19,1167362;833476,67202963
-37;14;14;1;1;PGC1581025;1581025;10,6489154;19,1157265;963910,723350895
-21;14;8;1;1;PGC1581153;1581153;9,7423271;19,1192651;618600,736032043
-26;13;10;1;0;PGC1581202;1581202;10,1255489;19,1208799;707452,164449562
-35;22;14;1;1;PGC1581735;1581735;9,8269851;19,1361008;993306,54019821
-25;27;12;1;1;PGC1581831;1581831;8,8286233;19,1390638;883908,585227255
-32;18;13;1;0;PGC1582014;1582014;10,0274475;19,144376;895503,582508709
-25;30;13;1;0;PGC1582342;1582342;8,6461603;19,153622;954157,816352338
-28;0;9;1;0;PGC1582327;1582327;11,9673309;19,1533525;686133,586668326
-33;20;13;1;1;PGC1583273;1583273;9,8943473;19,1804571;950144,382878189
-37;2;13;1;1;PGC1583245;1583245;11,7814821;19,1795537;903559,609324478
-23;32;13;1;1;PGC1583331;1583331;8,353323;19,1822919;955803,542432855
-34;20;13;1;0;PGC1583432;1583432;9,8924534;19,1852764;952219,477428735
-34;13;12;1;1;PGC1583696;1583696;10,514406;19,1931101;877851,435618195
-33;24;14;1;0;PGC1584986;1584986;9,5581515;19,2304107;999249,145990646
-31;15;12;1;1;PGC1585403;1585403;10,1864545;19,2420589;833300,550280773
-35;17;13;1;1;PGC1585914;1585914;10,1973183;19,2581457;944438,235931877
-34;14;12;1;0;PGC1585960;1585960;10,4990743;19,2591138;882069,096488564
-13;21;8;1;1;PGC1586928;1586928;8,1585193;19,284592;601252,069182222
-26;20;11;1;0;PGC1587150;1587150;9,4400705;19,2909306;803968,55582947
-40;8;14;1;1;PGC1587330;1587330;11,2155015;19,2955884;989609,513743783
-13;22;9;1;1;PGC1587979;1587979;8,0829171;19,3133109;622551,967662965
-40;8;14;1;1;PGC1588443;1588443;11,1794294;19,3276791;995116,926243342
-13;21;9;1;1;PGC1588982;1588982;8,1627138;19,3425582;612779,229618276
-30;8;11;1;0;PGC1589122;1589122;10,9579573;19,3465075;749935,311406324
-19;19;9;1;1;PGC1597901;1597901;9,0487459;19,5838957;664853,57635013
-14;22;9;1;0;PGC1598021;1598021;8,1526605;19,5870786;631941,575935984
-19;27;11;1;1;PGC1598837;1598837;8,367027;19,6086682;800100,299387255
-12;22;9;1;1;PGC1598911;1598911;8,0046882;19,6103168;618722,50980225
-18;22;10;1;0;PGC1599001;1599001;8,6144917;19,6123621;707283,633672189
-38;0;13;1;1;PGC1599285;1599285;11,9046178;19,6204903;922894,02438048
-13;21;9;1;1;PGC1599606;1599606;8,156817;19,6281762;614680,052323974
-29;4;10;1;1;PGC1600305;1600305;11,4566378;19,647064;719123,825575566
-19;31;13;1;1;PGC1600813;1600813;8,0762068;19,6601014;885787,189269085
-30;10;11;1;1;PGC1601308;1601308;10,8037068;19,672919;776861,275224091
-32;18;13;1;0;PGC1601394;1601394;10,0534507;19,67542;897465,383630756
-32;18;13;1;0;PGC1601783;1601783;10,0219051;19,6856067;899386,174375736
-33;13;12;1;0;PGC1601838;1601838;10,5488894;19,6866155;854634,341121471
-23;9;9;1;1;PGC1601844;1601844;10,5746509;19,6869649;614830,625834047
-19;30;13;1;0;PGC1602054;1602054;8,1445131;19,6925096;870187,838607355
-19;24;11;1;0;PGC1602183;1602183;8,5834698;19,6962765;751682,402290124
-20;32;13;1;0;PGC1602822;1602822;8,1934781;19,7143371;922455,807008808
-22;30;13;1;0;PGC1603406;1603406;8,4104151;19,7311526;905128,376526961
-34;17;13;1;0;PGC1603620;1603620;10,1693054;19,7368127;921098,541139499
-13;21;9;1;1;PGC1603946;1603946;8,1679747;19,7455282;616844,406261553
-14;22;9;1;0;PGC1604108;1604108;8,1493929;19,7497485;633946,827426714
-23;26;12;1;0;PGC1604359;1604359;8,7967685;19,7566068;839049,513372896
-39;2;14;1;0;PGC1604334;1604334;11,750742;19,7556869;942614,859879529
-20;18;9;1;1;PGC1604664;1604664;9,148291;19,7647098;661057,649685739
-20;32;13;1;0;PGC1604692;1604692;8,1653176;19,7648205;913030,202639837
-19;24;11;1;0;PGC1605071;1605071;8,5815224;19,7750314;753632,370587588
-33;22;14;1;1;PGC1605188;1605188;9,750579;19,7780586;965899,217551888
-20;34;14;1;1;PGC1605375;1605375;8,0681322;19,7828295;955798,477980492
-21;32;13;1;0;PGC1605612;1605612;8,2175493;19,7905565;922554,946081401
-20;34;14;1;1;PGC1606114;1606114;8,0686671;19,8046421;952050,863228824
-19;31;13;1;1;PGC1606230;1606230;8,1009243;19,8075149;895392,301824002
-29;11;11;1;1;PGC1607131;1607131;10,6271754;19,8330729;759751,933623946
-13;22;9;1;1;PGC1607721;1607721;8,0758255;19,8512232;622578,787262971
-29;0;10;1;1;PGC1607697;1607697;11,8807181;19,8507924;707535,898671637
-17;28;12;1;1;PGC1607781;1607781;8,1372935;19,8529297;797979,34887633
-29;11;11;1;1;PGC1607843;1607843;10,6269478;19,8549542;757829,470623326
-19;24;11;1;0;PGC1608333;1608333;8,5572132;19,8694961;736361,794624596
-23;26;12;1;0;PGC1608552;1608552;8,7303325;19,8761272;852579,857082137
-26;13;10;1;0;PGC1608625;1608625;10,1584534;19,8777737;713017,771550804
-29;4;10;1;1;PGC1608961;1608961;11,4784758;19,8870052;717259,860868512
-19;20;10;1;1;PGC1609917;1609917;8,8598814;19,9128901;682344,740185652
-29;25;14;1;1;PGC1610095;1610095;9,2988851;19,9184111;930660,338170522
-21;29;13;1;0;PGC1610526;1610526;8,4173919;19,9306694;868293,471211872
-17;28;12;1;1;PGC1610656;1610656;8,05198;19,9346675;802217,291125995
-19;32;13;1;0;PGC1610889;1610889;8,1199536;19,9418272;905080,815040405
-19;31;13;1;1;PGC1610949;1610949;8,1191368;19,9427148;899307,086640097
-18;30;12;1;0;PGC1611426;1611426;8,0958865;19,9568961;856290,968585034
-14;20;9;1;1;PGC1612382;1612382;8,285311;19,9855541;601290,119162862
-25;27;13;1;0;PGC1612475;1612475;8,8719475;19,9876123;889601,874984961
-13;21;9;1;1;PGC1612588;1612588;8,1467722;19,9901789;620427,932279854
-39;2;14;1;0;PGC1613003;1613003;11,7264945;20,0020367;946268,713344489
-20;32;14;1;0;PGC1613414;1613414;8,198369;20,0133084;924560,625645672
-35;20;14;1;0;PGC1613492;1613492;9,9904637;20,0155416;983567,646122814
-28;1;10;1;0;PGC1613460;1613460;11,7554618;20,0146082;684383,242957996
-20;26;12;1;0;PGC1613532;1613532;8,5402723;20,0167371;792492,132488838
-18;31;13;1;1;PGC1613710;1613710;8,0612689;20,0220798;877715,525950083
-28;1;10;1;0;PGC1613729;1613729;11,7547556;20,0226667;686175,891937523
-20;34;14;1;1;PGC1613894;1613894;8,0337243;20,028256;965760,525750671
-25;20;11;1;1;PGC1614452;1614452;9,3980905;20,0451783;780838,627435608
-33;21;14;1;0;PGC1614831;1614831;9,8379311;20,0567669;952292,225583563
-21;29;13;1;0;PGC1615458;1615458;8,4484671;20,074689;872101,938771972
-30;11;11;1;0;PGC1615500;1615500;10,5949816;20,0756355;786809,277872154
-22;18;10;1;0;PGC1615660;1615660;9,3825253;20,0797618;684176,855853906
-19;26;11;1;0;PGC1616124;1616124;8,4488721;20,093767;780764,955617408
-32;16;13;1;1;PGC1616248;1616248;10,1902438;20,0961551;862467,182087748
-18;31;13;1;1;PGC1616386;1616386;8,0909744;20,1002473;872021,277521864
-38;2;14;1;0;PGC1616728;1616728;11,7759818;20,1109054;928849,675032042
-18;23;10;1;1;PGC1616880;1616880;8,5444565;20,1150058;713191,948806753
-22;18;10;1;0;PGC1617077;1617077;9,3417133;20,1210471;689924,050422637
-28;28;14;1;0;PGC1617163;1617163;9,0048952;20,1235806;957948,077098279
-18;30;13;1;0;PGC1617418;1617418;8,0886275;20,1313144;868214,232934725
-20;34;14;1;1;PGC1617463;1617463;8,0395246;20,132789;959938,571713367
-20;34;14;1;1;PGC1617557;1617557;8,0396763;20,1337331;952019,106322212
-14;21;9;1;1;PGC1618167;1618167;8,2544091;20,1532867;609034,137003598
-21;15;9;1;0;PGC1618251;1618251;9,6408871;20,1560411;622645,548301293
-32;17;13;1;1;PGC1618520;1618520;10,1345496;20,1630509;877844,831746595
-30;10;11;1;1;PGC1618599;1618599;10,7606312;20,1645797;763448,676837251
-19;26;12;1;1;PGC1618877;1618877;8,4618511;20,173989;788318,123629362
-39;5;14;1;1;PGC1618881;1618881;11,4357304;20,174062;958117,988228574
-25;15;11;1;0;PGC1618997;1618997;9,9001412;20,1779981;724707,061181845
-30;10;11;1;1;PGC1619178;1619178;10,7527772;20,1823108;767492,565019219
-22;28;13;1;0;PGC1620016;1620016;8,578755;20,2085691;870214,85474717
-22;30;13;1;0;PGC1620229;1620229;8,414053;20,2155269;911074,131168122
-20;29;13;1;1;PGC1620542;1620542;8,3230057;20,2240281;854438,755283365
-19;23;11;1;0;PGC1620993;1620993;8,7272079;20,2371466;732266,285704954
-24;9;9;1;1;PGC1621178;1621178;10,5605624;20,2424251;642016,744394844
-20;32;14;1;0;PGC1621968;1621968;8,1829659;20,2640262;928468,269620005
-20;32;14;1;0;PGC1622339;1622339;8,1869301;20,2751731;922488,947060343
-21;29;13;1;0;PGC1622819;1622819;8,4142896;20,290011;885729,757846364
-38;5;14;1;1;PGC1623053;1623053;11,4200718;20,2970445;940615,702172357
-36;11;14;1;1;PGC1623740;1623740;10,8182298;20,318359;922774,338191669
-29;27;14;1;0;PGC1623822;1623822;9,1498484;20,3224035;967527,600836666
-20;32;14;1;0;PGC1623949;1623949;8,1375782;20,3256634;914991,354625754
-34;15;14;1;1;PGC1624192;1624192;10,370773;20,3333996;909303,415039116
-18;29;13;1;0;PGC1624221;1624221;8,105089;20,3350055;844830,382067032
-29;11;11;1;1;PGC1624987;1624987;10,5787394;20,3603654;759437,903832378
-20;34;14;1;1;PGC1625346;1625346;8,018155;20,3726589;955799,073795632
-19;29;13;1;1;PGC1625582;1625582;8,1867975;20,3803862;843017,618745269
-29;1;10;1;1;PGC1625772;1625772;11,8642411;20,3866249;703566,574118167
-37;12;14;1;0;PGC1625994;1625994;10,7503643;20,3936986;948233,818205326
-35;9;13;1;0;PGC1626095;1626095;10,9869316;20,3975594;872233,216094144
-30;10;11;1;1;PGC1626372;1626372;10,7577837;20,4051564;765493,101338363
-31;15;12;1;1;PGC1626626;1626626;10,21108;20,4145075;835146,662286769
-18;29;13;1;0;PGC1626769;1626769;8,1042572;20,419946;840732,168506953
-28;0;10;1;0;PGC1627575;1627575;11,8738924;20,4466859;695855,954012594
-23;17;10;1;0;PGC1627954;1627954;9,5110779;20,4591846;699710,567631248
-19;24;11;1;0;PGC1628421;1628421;8,512582;20,475695;753699,806770881
-32;24;15;1;0;PGC1629033;1629033;9,5494483;20,4983754;967556,832947743
-18;29;13;1;0;PGC1629219;1629219;8,15995;20,5056981;846703,176796366
-34;9;13;1;1;PGC1629309;1629309;10,9768335;20,5088786;856525,136953521
-13;21;9;1;1;PGC1629786;1629786;8,1673848;20,5272289;616593,867889773
-28;26;14;1;0;PGC1629845;1629845;9,1007032;20,5287405;932663,893384926
-29;18;13;1;0;PGC1629932;1629932;9,8340252;20,5325186;839113,599381207
-33;18;14;1;0;PGC1630010;1630010;10,0239533;20,5349102;915113,497581511
-32;18;14;1;0;PGC1630229;1630229;10,0096995;20,5435576;899423,049213169
-23;26;13;1;1;PGC1630522;1630522;8,7775644;20,5543282;839023,93444883
-26;20;12;1;0;PGC1631070;1631070;9,4476681;20,5765169;806168,184084358
-21;28;13;1;1;PGC1631700;1631700;8,451038;20,6037314;858558,662663568
-28;0;10;1;0;PGC1632923;1632923;11,9182561;20,6557214;680499,006408991
-22;33;15;1;1;PGC1633247;1633247;8,3096743;20,6699645;969484,102542207
-28;26;14;1;0;PGC1633766;1633766;9,1172336;20,6908894;932606,820684565
-19;29;13;1;1;PGC1633971;1633971;8,274421;20,700157;846719,400467473
-33;18;14;1;0;PGC1633962;1633962;10,0165565;20,6998467;919129,433421224
-28;0;10;1;0;PGC1634338;1634338;11,9222639;20,717304;680505,714046184
-21;18;10;1;1;PGC1634594;1634594;9,2991222;20,7290262;693870,878576991
-32;24;15;1;0;PGC1634635;1634635;9,5401466;20,7311998;993282,761092533
-31;19;13;1;1;PGC1634801;1634801;9,8210643;20,736914;889735,889078617
-26;20;12;1;0;PGC1634958;1634958;9,4527532;20,7446587;806193,328911119
-34;18;14;1;1;PGC1635175;1635175;10,1195399;20,7560268;930718,466538692
-29;11;12;1;0;PGC1635471;1635471;10,6426511;20,7671711;767504,689797841
-23;16;10;1;0;PGC1635549;1635549;9,6269184;20,7710637;693856,997032767
-32;25;15;1;1;PGC1635552;1635552;9,4602957;20,7708867;997160,412650704
-13;21;9;1;1;PGC1635846;1635846;8,1190997;20,7840805;616851,889485207
-36;6;13;1;1;PGC1636017;1636017;11,3611753;20,7921938;888031,367358516
-37;1;14;1;1;PGC1636078;1636078;11,7998718;20,7952208;915382,498658104
-36;11;14;1;1;PGC1636397;1636397;10,8571737;20,8101513;922756,171676944
-17;30;13;1;1;PGC1636401;1636401;8,0094913;20,8101665;852531,677093148
-13;21;9;1;1;PGC1636560;1636560;8,0813495;20,817055;618742,851721892
-27;1;10;1;1;PGC1636707;1636707;11,7866109;20,8240407;667152,683058087
-32;24;15;1;0;PGC1636956;1636956;9,5279393;20,8367078;981333,593671921
-32;19;14;1;1;PGC1636993;1636993;9,9723931;20,8378004;905345,014372867
-24;24;13;1;0;PGC1637140;1637140;9,0023718;20,8443478;835014,076636373
-20;32;14;1;0;PGC1637204;1637204;8,1377202;20,847399;932524,718134433
-23;19;11;1;1;PGC1637430;1637430;9,3253537;20,8577589;743870,696555637
-19;32;14;1;0;PGC1637595;1637595;8,1057184;20,8654396;910992,379061077
-38;2;14;1;0;PGC1637763;1637763;11,7060433;20,8723366;922926,619009932
-34;7;13;1;0;PGC1637816;1637816;11,1555044;20,8743119;858738,966870995
-19;33;14;1;1;PGC1637975;1637975;8,0362877;20,8830603;934525,912486033
-18;24;11;1;0;PGC1638013;1638013;8,4841454;20,8848233;745840,197612949
-34;18;14;1;1;PGC1638501;1638501;10,1203703;20,907438;934759,036170294
-33;19;14;1;1;PGC1638584;1638584;9,9850646;20,9102076;928709,838348096
-26;31;15;1;1;PGC1638679;1638679;8,6296614;20,9147221;990989,031164684
-29;3;11;1;1;PGC1638734;1638734;11,5598229;20,9172874;724854,758652778
-34;15;14;1;1;PGC1639356;1639356;10,433965;20,9470474;915225,371375856
-13;21;9;1;1;PGC1639901;1639901;8,1899046;20,9725388;616607,057473643
-28;8;11;1;1;PGC1640010;1640010;10,8909073;20,976626;726693,386590924
-34;15;14;1;1;PGC1640204;1640204;10,3971364;20,9848021;901416,874824602
-26;1;10;1;0;PGC1640302;1640302;11,790525;20,9894722;645784,766935057
-29;12;12;1;1;PGC1640350;1640350;10,4912031;20,9915694;759769,225201123
-37;3;14;1;1;PGC1640437;1640437;11,646611;20,9945106;899662,3869065
-33;19;14;1;1;PGC1640675;1640675;9,9802217;21,0050207;934364,54425971
-36;2;13;1;1;PGC1640722;1640722;11,7161497;21,0070859;876175,731012283
-29;9;11;1;1;PGC1640928;1640928;10,8555092;21,0153656;738234,315242798
-18;24;12;1;0;PGC1641062;1641062;8,4678954;21,0224294;753660,963961958
-25;30;15;1;1;PGC1641234;1641234;8,6642886;21,0312188;963679,51220742
-12;21;9;1;1;PGC1641563;1641563;8,050316;21,046848;610895,025659896
-32;9;13;1;0;PGC1641692;1641692;10,9642538;21,0520058;821518,655792245
-39;9;15;1;0;PGC1641675;1641675;11,1328916;21,0510518;981591,67277409
-35;2;13;1;1;PGC1641841;1641841;11,6980948;21,0580991;864390,81208346
-34;6;13;1;1;PGC1642133;1642133;11,2650914;21,0718453;856544,499886344
-39;0;15;1;1;PGC1642264;1642264;11,9453336;21,077584;958211,77870581
-27;28;15;1;0;PGC1642490;1642490;8,9371231;21,0885837;967908,148552323
-35;20;15;1;1;PGC1642562;1642562;9,9525315;21,0912874;983562,137701623
-35;9;14;1;0;PGC1642621;1642621;10,9900224;21,0939342;893731,599483419
-36;9;14;1;0;PGC1642622;1642622;11,0447508;21,0937802;915302,354141429
-27;29;15;1;1;PGC1642755;1642755;8,8921092;21,099416;967853,287559565
-32;21;15;1;1;PGC1643015;1643015;9,7967609;21,1115243;948109,308115944
-35;3;13;1;0;PGC1643098;1643098;11,5831204;21,1152258;874213,489932814
-28;26;14;1;0;PGC1643165;1643165;9,1352879;21,118395;930658,013186821
-32;21;15;1;1;PGC1643678;1643678;9,7939379;21,141886;938390,540621821
-28;12;12;1;1;PGC1644014;1644014;10,4465277;21,1564404;761411,6436472
-22;12;10;1;0;PGC1644270;1644270;10,0587056;21,1685833;626554,283413328
-23;33;16;1;1;PGC1644267;1644267;8,3136592;21,1685021;998779,45895378
-28;12;12;1;1;PGC1644303;1644303;10,4722665;21,170141;757808,625767975
-18;21;11;1;1;PGC1644363;1644363;8,7714784;21,1730092;689869,266050441
-24;8;10;1;1;PGC1645106;1645106;10,727372;21,2052045;634133,660694293
-25;8;10;1;1;PGC1645217;1645217;10,723653;21,2108682;651392,436394827
-27;12;11;1;0;PGC1645489;1645489;10,3622441;21,2240985;734325,664014841
-29;12;12;1;1;PGC1645522;1645522;10,4431715;21,2256137;769454,002500561
-19;25;12;1;1;PGC1645741;1645741;8,5159833;21,2352889;782833,132396889
-19;21;11;1;0;PGC1645780;1645780;8,7695293;21,2373037;693833,201391985
-23;8;9;1;1;PGC1645836;1645836;10,6162039;21,2398461;607257,123573962
-29;12;12;1;1;PGC1646020;1646020;10,4797087;21,2490159;771195,133393981
-24;8;10;1;1;PGC1646218;1646218;10,7331819;21,2577969;626629,264070522
-13;22;10;1;1;PGC1646433;1646433;8,052595;21,2665334;622618,524251519
-13;20;9;1;1;PGC1646547;1646547;8,2507683;21,2716011;605229,993808703
-32;20;15;1;1;PGC1646690;1646690;9,8791402;21,2783244;938358,030112486
-18;21;11;1;1;PGC1647036;1647036;8,7603311;21,2940491;689868,170451742
-32;20;15;1;1;PGC1647069;1647069;9,9088175;21,2952282;932702,625267172
-36;3;14;1;1;PGC1647126;1647126;11,6668106;21,2973464;889931,270917649
-35;4;13;1;1;PGC1647118;1647118;11,4903323;21,2971137;866344,834202708
-18;21;11;1;1;PGC1647268;1647268;8,7606904;21,3039807;688077,178831127
-18;29;13;1;0;PGC1647279;1647279;8,2060869;21,3045929;840851,84915969
-16;28;12;1;1;PGC1647424;1647424;8,0140263;21,3120162;796280,821133123
-23;17;11;1;0;PGC1647510;1647510;9,527242;21,3169464;707429,943413144
-29;9;12;1;0;PGC1647646;1647646;10,8008365;21,3233511;751899,716987179
-36;4;14;1;1;PGC1647801;1647801;11,5745868;21,3307596;893829,28624651
-34;20;15;1;1;PGC1648129;1648129;9,9181263;21,3451305;977581,023753243
-13;21;10;1;1;PGC1648565;1648565;8,1510349;21,3681331;618514,440102466
-23;19;12;1;1;PGC1648933;1648933;9,3339684;21,3857933;747793,161116522
-35;2;14;1;0;PGC1648982;1648982;11,6919569;21,3882834;868601,575932253
-18;29;13;1;0;PGC1649210;1649210;8,2064406;21,3995826;838999,675467026
-18;24;12;1;0;PGC1649444;1649444;8,4780916;21,4105651;743824,332367792
-18;24;12;1;0;PGC1649564;1649564;8,4742361;21,4172152;751741,354909297
-27;30;16;1;0;PGC1649667;1649667;8,820753;21,4225285;991123,99566384
-23;17;11;1;0;PGC1649827;1649827;9,5897413;21,4310208;701512,55296752
-32;24;16;1;0;PGC1650298;1650298;9,4964361;21,4520247;987303,380381059
-18;22;11;1;0;PGC1650385;1650385;8,6126139;21,4550185;705439,667671521
-37;2;14;1;1;PGC1650389;1650389;11,7670363;21,4550988;917342,641051198
-18;29;13;1;0;PGC1650870;1650870;8,2085003;21,4804178;839023,93444883
-27;29;15;1;1;PGC1650999;1650999;8,8874093;21,4855818;975407,940142529
-19;24;12;1;0;PGC1651233;1651233;8,5466512;21,497405;753657,151386682
-18;21;11;1;1;PGC1651261;1651261;8,7623527;21,499215;684099,248244318
-24;9;10;1;1;PGC1651703;1651703;10,5971442;21,5206838;645631,660251391
-20;15;10;1;1;PGC1651770;1651770;9,6110501;21,5242307;622681,319033321
-18;24;12;1;0;PGC1651892;1651892;8,4825576;21,529122;739948,71948706
-34;21;16;1;1;PGC1652742;1652742;9,8652419;21,5687686;981486,286804581
-21;27;13;1;1;PGC1653080;1653080;8,5793272;21,5837863;848879,022536586
-18;29;13;1;0;PGC1653216;1653216;8,1366767;21,5914189;843024,505249155
-34;18;15;1;1;PGC1653394;1653394;10,1340701;21,6008232;932723,885487274
-18;23;12;1;1;PGC1653954;1653954;8,5346637;21,6286251;738052,274999137
-26;17;12;1;0;PGC1654136;1654136;9,7400904;21,6381867;759373,571227016
-31;19;14;1;0;PGC1654234;1654234;9,9442091;21,6421824;899494,274061939
-21;32;15;1;1;PGC1654230;1654230;8,1993162;21,641902;942265,79430072
-19;24;12;1;0;PGC1654428;1654428;8,6196584;21,6518291;751766,79296751
-29;18;13;1;0;PGC1654609;1654609;9,9047747;21,6613065;843157,48980802
-29;11;12;1;0;PGC1654726;1654726;10,6307169;21,666558;763455,673811415
-34;21;16;1;1;PGC1655048;1655048;9,9210839;21,6850123;985191,065699198
-38;2;15;1;0;PGC1655413;1655413;11,7208482;21,7032898;932903,325400435
-14;20;9;1;1;PGC1655778;1655778;8,3422529;21,7204708;601301,266028794
-18;28;13;1;1;PGC1656363;1656363;8,2087664;21,7465789;838946,152458635
-29;2;11;1;1;PGC1656462;1656462;11,7138376;21,7509366;709414,356887542
-33;16;14;1;1;PGC1656622;1656622;10,2291475;21,7576256;901365,535917503
-35;9;14;1;0;PGC1656908;1656908;10,9674954;21,7708828;901477,24783421
-28;4;11;1;1;PGC1657158;1657158;11,3740269;21,7825218;694020,746478129
-32;19;15;1;0;PGC1657986;1657986;9,9590642;21,8219191;928744,358428214
-29;10;12;1;0;PGC1658916;1658916;10,6653183;21,8685934;757840,732114236
-25;8;10;1;1;PGC1659014;1659014;10,7985372;21,8739306;651431,865226595
-31;24;15;1;0;PGC1659107;1659107;9,4926975;21,8791127;962084,307552155
-22;33;16;1;1;PGC1659669;1659669;8,2874424;21,9072182;975358,453642162
-22;33;16;1;1;PGC1660020;1660020;8,2994184;21,9244787;981244,748138518
-32;19;15;1;0;PGC1660166;1660166;9,9449107;21,931499;909233,167737916
-33;16;14;1;1;PGC1660258;1660258;10,2629127;21,9357233;895539,747678042
-39;3;15;1;0;PGC1660319;1660319;11,7060848;21,9389855;961965,054908442
